YearWeekISO,Region,ReportingCountry,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,TotalDoses,Population,Denominator
2021-W12,FR,FR,1584953,0.0,215659,0,1800612,67320216,52780048.0
2021-W12,HR,HR,50241,0.0,7925,33,58199,4058165,3360840.0
2021-W12,HU,HU,327138,0.0,206360,0,533498,9769526,8060478.0
2021-W12,IE,IE,84327,0.0,41507,0,125834,4964440,3762805.0
2021-W12,IS,IS,7463,0.0,5668,0,13131,364134,282770.0
2021-W12,IT,IT,1064515,0.0,473844,0,1538359,59641488,50208329.0
2021-W12,LI,LI,725,0.0,399,0,1124,38747,31907.0
2021-W12,LT,LT,48716,0.0,25970,0,74686,2794090,2295269.0
2021-W12,LU,LU,9473,0.0,2832,0,12305,626108,506569.0
2021-W12,LV,LV,20964,0.0,2992,0,23956,1907675,1548218.0
2021-W12,MT,MT,17377,0.0,6075,0,23452,514564,432616.0
2021-W12,NL,NL,0,0.0,0,281829,281829,17407585,14070340.0
2021-W12,NO,NO,108113,0.0,7954,0,116067,5367580,4248972.0
2021-W12,PL,PL,639150,0.0,204676,1,843827,37958138,31044901.0
2021-W12,PT,PT,267932,0.0,29889,1,297822,10295909,8578859.0
2021-W12,RO,RO,192195,0.0,200048,0,392243,19328838,15684219.0
2021-W12,SE,SE,126595,0.0,65867,0,192462,10327589,8147081.0
2021-W12,SI,SI,45501,0.0,8005,0,53506,2095861,1724466.0
2021-W12,SK,SK,109496,0.0,16695,0,126191,5457873,4437897.0
2021-W13,AT,AT,137734,0.0,76059,0,213793,8901064,7358443.0
2021-W13,BE,BE,266912,0.0,59831,0,326743,11522440,9202196.0
2021-W13,BG,BG,54366,0.0,12663,0,67029,6951482,5761802.0
2021-W13,CY,CY,9970,0.0,6414,0,16384,888005,717452.0
2021-W13,CZ,CZ,102657,0.0,132517,0,235174,10693939,8694474.0
2021-W13,DE,DE,1290254,0.0,561513,0,1851767,83166711,69488809.0
2021-W13,DK,DK,85602,0.0,40166,0,125768,5822763,4666625.0
2021-W13,EE,EE,40215,0.0,7917,0,48132,1328976,1071932.0
2021-W13,EL,EL,114429,0.0,110189,0,224618,10718565,8864187.0
2021-W13,ES,ES,1010427,1352.0,255942,0,1266369,47332614,39006858.0
2021-W13,FI,FI,129344,0.0,1159,0,130503,5525292,4476235.0
2021-W13,FR,FR,1466727,0.0,448539,0,1915266,67320216,52780048.0
2021-W13,HR,HR,50805,0.0,10608,216,61629,4058165,3360840.0
2021-W13,HU,HU,440829,0.0,223572,0,664401,9769526,8060478.0
2021-W13,IE,IE,80062,0.0,46531,0,126593,4964440,3762805.0
2021-W13,IS,IS,4833,0.0,3607,0,8440,364134,282770.0
2021-W13,IT,IT,1148045,0.0,461027,0,1609072,59641488,50208329.0
2021-W13,LI,LI,482,0.0,532,0,1014,38747,31907.0
2021-W13,LT,LT,63853,0.0,25332,0,89185,2794090,2295269.0
2021-W13,LU,LU,15239,0.0,4093,0,19332,626108,506569.0
2021-W13,LV,LV,16885,0.0,2943,0,19828,1907675,1548218.0
2021-W13,MT,MT,22100,0.0,7757,0,29857,514564,432616.0
2021-W13,NL,NL,0,0.0,0,450325,450325,17407585,14070340.0
2021-W13,NO,NO,86654,0.0,13050,0,99704,5367580,4248972.0
2021-W13,PL,PL,667746,0.0,77677,1,745424,37958138,31044901.0
2021-W13,PT,PT,135891,0.0,83775,10,219676,10295909,8578859.0
2021-W13,RO,RO,170617,0.0,222735,0,393352,19328838,15684219.0
2021-W13,SE,SE,170131,0.0,58371,0,228502,10327589,8147081.0
2021-W13,SI,SI,52152,0.0,6313,0,58465,2095861,1724466.0
2021-W13,SK,SK,95847,0.0,7924,0,103771,5457873,4437897.0
2021-W14,AT,AT,113199,0.0,53126,0,166325,8901064,7358443.0
2021-W14,BE,BE,68536,0.0,12184,0,80720,11522440,9202196.0
2021-W14,BG,BG,39746,0.0,9200,0,48946,6951482,5761802.0
2021-W14,CY,CY,9474,0.0,3595,0,13069,888005,717452.0
2021-W14,CZ,CZ,73241,0.0,85167,0,158408,10693939,8694474.0
2021-W14,DK,DK,58395,0.0,23674,0,82069,5822763,4666625.0
2021-W14,EE,EE,13087,0.0,3245,0,16332,1328976,1071932.0
2021-W14,EL,EL,140533,0.0,31591,0,172124,10718565,8864187.0
2021-W14,ES,ES,438591,658.0,71858,0,510449,47332614,39006858.0
2021-W14,FI,FI,52555,0.0,2044,0,54599,5525292,4476235.0
2021-W14,HR,HR,24543,0.0,6275,4,30822,4058165,3360840.0
2021-W14,HU,HU,240695,0.0,161149,0,401844,9769526,8060478.0
2021-W14,IE,IE,18334,0.0,17615,0,35949,4964440,3762805.0
2021-W14,IT,IT,526015,0.0,198002,0,724017,59641488,50208329.0
2021-W14,LT,LT,26372,0.0,3952,0,30324,2794090,2295269.0
2021-W14,LU,LU,7630,0.0,3623,0,11253,626108,506569.0
2021-W14,MT,MT,8608,0.0,5907,0,14515,514564,432616.0
2021-W14,PL,PL,314840,0.0,14858,1,329699,37958138,31044901.0
2021-W14,PT,PT,169498,0.0,33415,3,202916,10295909,8578859.0
2021-W14,SE,SE,67278,0.0,22483,0,89761,10327589,8147081.0
2021-W14,SK,SK,32671,0.0,5453,0,38124,5457873,4437897.0
