timestamp,country,cases,deaths
2020-01-04,GEO,0,0
2020-01-04,GBR,0,0
2020-01-04,GRC,0,0
2020-01-04,FIN,0,0
2020-01-04,EST,0,0
2020-01-04,ESP,0,0
2020-01-04,EGY,0,0
2020-01-04,ECU,0,0
2020-01-04,DZA,0,0
2020-01-04,FRA,0,0
2020-01-05,MYS,0,0
2020-01-05,MKD,0,0
2020-01-05,MCO,0,0
2020-01-05,LUX,0,0
2020-01-05,LTU,0,0
2020-01-05,LKA,0,0
2020-01-05,ISR,0,0
2020-01-05,KWT,0,0
2020-01-05,KOR,0,0
2020-01-05,KHM,0,0
2020-01-05,JPN,0,0
2020-01-05,ITA,0,0
2020-01-05,NGA,0,0
2020-01-05,LBN,0,0
2020-01-05,NLD,0,0
2020-01-05,ROU,0,0
2020-01-05,NPL,0,0
2020-01-05,NZL,0,0
2020-01-05,OMN,0,0
2020-01-05,PAK,0,0
2020-01-05,PHL,0,0
2020-01-05,QAT,0,0
2020-01-05,RUS,0,0
2020-01-05,SGP,0,0
2020-01-05,SMR,0,0
2020-01-05,SWE,0,0
2020-01-05,THA,0,0
2020-01-05,TWN,0,0
2020-01-05,USA,0,0
2020-01-05,ISL,0,0
2020-01-05,NOR,0,0
2020-01-05,VNM,0,0
2020-01-05,IRN,0,0
2020-01-05,IRL,0,0
2020-01-05,IRQ,0,0
2020-01-05,AFG,0,0
2020-01-05,ARE,0,0
2020-01-05,ARM,0,0
2020-01-05,AUS,0,0
2020-01-05,AUT,0,0
2020-01-05,AZE,0,0
2020-01-05,BEL,0,0
2020-01-05,BLR,0,0
2020-01-05,BRA,0,0
2020-01-05,CAN,0,0
2020-01-05,CHE,0,0
2020-01-05,CHN,15,0
2020-01-05,CZE,0,0
2020-01-05,DEU,0,0
2020-01-05,BHR,0,0
2020-01-05,DOM,0,0
2020-01-05,DNK,0,0
2020-01-05,IDN,0,0
2020-01-05,HRV,0,0
2020-01-05,GRC,0,0
2020-01-05,GEO,0,0
2020-01-05,GBR,0,0
2020-01-05,FRA,0,0
2020-01-05,IND,0,0
2020-01-05,EST,0,0
2020-01-05,ESP,0,0
2020-01-05,EGY,0,0
2020-01-05,ECU,0,0
2020-01-05,DZA,0,0
2020-01-05,FIN,0,0
2020-01-06,NLD,0,0
2020-01-06,NGA,0,0
2020-01-06,MYS,0,0
2020-01-06,MKD,0,0
2020-01-06,MCO,0,0
2020-01-06,LUX,0,0
2020-01-06,LTU,0,0
2020-01-06,KWT,0,0
2020-01-06,LBN,0,0
2020-01-06,KOR,0,0
2020-01-06,KHM,0,0
2020-01-06,JPN,0,0
2020-01-06,ITA,0,0
2020-01-06,LKA,0,0
2020-01-06,NOR,0,0
2020-01-06,ISR,0,0
2020-01-06,NZL,0,0
2020-01-06,OMN,0,0
2020-01-06,PAK,0,0
2020-01-06,PHL,0,0
2020-01-06,QAT,0,0
2020-01-06,ROU,0,0
2020-01-06,RUS,0,0
2020-01-06,SGP,0,0
2020-01-06,SMR,0,0
2020-01-06,SWE,0,0
2020-01-06,THA,0,0
2020-01-06,TWN,0,0
2020-01-06,USA,0,0
2020-01-06,VNM,0,0
2020-01-06,NPL,0,0
2020-01-06,ISL,0,0
2020-01-06,CZE,0,0
2020-01-06,IRN,0,0
2020-01-06,AFG,0,0
2020-01-06,ARE,0,0
2020-01-06,ARM,0,0
2020-01-06,AUS,0,0
2020-01-06,AUT,0,0
2020-01-06,AZE,0,0
2020-01-06,BEL,0,0
2020-01-06,BHR,0,0
2020-01-06,BLR,0,0
2020-01-06,BRA,0,0
2020-01-06,CAN,0,0
2020-01-06,CHE,0,0
2020-01-06,CHN,0,0
2020-01-06,DEU,0,0
2020-01-06,DNK,0,0
2020-01-06,IRQ,0,0
2020-01-06,DZA,0,0
2020-01-06,IND,0,0
2020-01-06,IDN,0,0
2020-01-06,HRV,0,0
2020-01-06,GRC,0,0
2020-01-06,GEO,0,0
2020-01-06,GBR,0,0
2020-01-06,IRL,0,0
2020-01-06,FIN,0,0
2020-01-06,EST,0,0
2020-01-06,ESP,0,0
2020-01-06,EGY,0,0
2020-01-06,ECU,0,0
2020-01-06,DOM,0,0
2020-01-06,FRA,0,0
2020-01-07,MYS,0,0
2020-01-07,MKD,0,0
2020-01-07,MCO,0,0
2020-01-07,LUX,0,0
2020-01-07,LTU,0,0
2020-01-07,LKA,0,0
2020-01-07,KHM,0,0
2020-01-07,KWT,0,0
2020-01-07,KOR,0,0
2020-01-07,JPN,0,0
2020-01-07,ITA,0,0
2020-01-07,ISR,0,0
2020-01-07,NGA,0,0
2020-01-07,LBN,0,0
2020-01-07,NLD,0,0
2020-01-07,QAT,0,0
2020-01-07,NPL,0,0
2020-01-07,NZL,0,0
2020-01-07,OMN,0,0
2020-01-07,PAK,0,0
2020-01-07,PHL,0,0
2020-01-07,ISL,0,0
2020-01-07,ROU,0,0
2020-01-07,RUS,0,0
2020-01-07,SGP,0,0
2020-01-07,SMR,0,0
2020-01-07,SWE,0,0
2020-01-07,THA,0,0
2020-01-07,TWN,0,0
2020-01-07,USA,0,0
2020-01-07,NOR,0,0
2020-01-07,IRQ,0,0
2020-01-07,VNM,0,0
2020-01-07,IRL,0,0
2020-01-07,AFG,0,0
2020-01-07,ARE,0,0
2020-01-07,ARM,0,0
2020-01-07,AUS,0,0
2020-01-07,AUT,0,0
2020-01-07,AZE,0,0
2020-01-07,BEL,0,0
2020-01-07,BHR,0,0
2020-01-07,BLR,0,0
2020-01-07,BRA,0,0
2020-01-07,CAN,0,0
2020-01-07,CHE,0,0
2020-01-07,CHN,0,0
2020-01-07,CZE,0,0
2020-01-07,DEU,0,0
2020-01-07,IRN,0,0
2020-01-07,DOM,0,0
2020-01-07,DNK,0,0
2020-01-07,IND,0,0
2020-01-07,IDN,0,0
2020-01-07,HRV,0,0
2020-01-07,GEO,0,0
2020-01-07,GBR,0,0
2020-01-07,GRC,0,0
2020-01-07,FIN,0,0
2020-01-07,EST,0,0
2020-01-07,ESP,0,0
2020-01-07,EGY,0,0
2020-01-07,ECU,0,0
2020-01-07,DZA,0,0
2020-01-07,FRA,0,0
2020-01-08,LTU,0,0
2020-01-08,MYS,0,0
2020-01-08,MKD,0,0
2020-01-08,MCO,0,0
2020-01-08,LUX,0,0
2020-01-08,LKA,0,0
2020-01-08,ISR,0,0
2020-01-08,KWT,0,0
2020-01-08,KOR,0,0
2020-01-08,KHM,0,0
2020-01-08,JPN,0,0
2020-01-08,ITA,0,0
2020-01-08,NGA,0,0
2020-01-08,LBN,0,0
2020-01-08,NLD,0,0
2020-01-08,QAT,0,0
2020-01-08,NPL,0,0
2020-01-08,NZL,0,0
2020-01-08,OMN,0,0
2020-01-08,PAK,0,0
2020-01-08,PHL,0,0
2020-01-08,ROU,0,0
2020-01-08,RUS,0,0
2020-01-08,SGP,0,0
2020-01-08,SMR,0,0
2020-01-08,SWE,0,0
2020-01-08,THA,0,0
2020-01-08,TWN,0,0
2020-01-08,USA,0,0
2020-01-08,ISL,0,0
2020-01-08,NOR,0,0
2020-01-08,VNM,0,0
2020-01-08,IRQ,0,0
2020-01-08,IRL,0,0
2020-01-08,IRN,0,0
2020-01-08,AFG,0,0
2020-01-08,ARE,0,0
2020-01-08,ARM,0,0
2020-01-08,AUS,0,0
2020-01-08,AUT,0,0
2020-01-08,AZE,0,0
2020-01-08,BEL,0,0
2020-01-08,BHR,0,0
2020-01-08,BRA,0,0
2020-01-08,CAN,0,0
2020-01-08,CHE,0,0
2020-01-08,CHN,0,0
2020-01-08,CZE,0,0
2020-01-08,DEU,0,0
2020-01-08,BLR,0,0
2020-01-08,DOM,0,0
2020-01-08,DNK,0,0
2020-01-08,IDN,0,0
2020-01-08,HRV,0,0
2020-01-08,GRC,0,0
2020-01-08,GEO,0,0
2020-01-08,GBR,0,0
2020-01-08,FRA,0,0
2020-01-08,IND,0,0
2020-01-08,EST,0,0
2020-01-08,ESP,0,0
2020-01-08,EGY,0,0
2020-01-08,ECU,0,0
2020-01-08,DZA,0,0
2020-01-08,FIN,0,0
2020-01-09,MYS,0,0
2020-01-09,MKD,0,0
2020-01-09,MCO,0,0
2020-01-09,LUX,0,0
2020-01-09,LTU,0,0
2020-01-09,LKA,0,0
2020-01-09,KWT,0,0
2020-01-09,KOR,0,0
2020-01-09,KHM,0,0
2020-01-09,JPN,0,0
2020-01-09,ITA,0,0
2020-01-09,NGA,0,0
2020-01-09,ISR,0,0
2020-01-09,LBN,0,0
2020-01-09,NLD,0,0
2020-01-09,QAT,0,0
2020-01-09,NPL,0,0
2020-01-09,NZL,0,0
2020-01-09,OMN,0,0
2020-01-09,PAK,0,0
2020-01-09,PHL,0,0
2020-01-09,ROU,0,0
2020-01-09,RUS,0,0
2020-01-09,SGP,0,0
2020-01-09,SMR,0,0
2020-01-09,SWE,0,0
2020-01-09,THA,0,0
2020-01-09,TWN,0,0
2020-01-09,USA,0,0
2020-01-09,VNM,0,0
2020-01-09,NOR,0,0
2020-01-09,ISL,0,0
2020-01-09,IRQ,0,0
2020-01-09,IRL,0,0
2020-01-09,AFG,0,0
2020-01-09,ARE,0,0
2020-01-09,ARM,0,0
2020-01-09,AUS,0,0
2020-01-09,AUT,0,0
2020-01-09,AZE,0,0
2020-01-09,BEL,0,0
2020-01-09,BHR,0,0
2020-01-09,BLR,0,0
2020-01-09,BRA,0,0
2020-01-09,CAN,0,0
2020-01-09,CHE,0,0
2020-01-09,CHN,0,0
2020-01-09,CZE,0,0
2020-01-09,DEU,0,0
2020-01-09,IRN,0,0
2020-01-09,DOM,0,0
2020-01-09,DNK,0,0
2020-01-09,IND,0,0
2020-01-09,IDN,0,0
2020-01-09,HRV,0,0
2020-01-09,GEO,0,0
2020-01-09,GBR,0,0
2020-01-09,GRC,0,0
2020-01-09,FIN,0,0
2020-01-09,EST,0,0
2020-01-09,ESP,0,0
2020-01-09,EGY,0,0
2020-01-09,ECU,0,0
2020-01-09,DZA,0,0
2020-01-09,FRA,0,0
2020-01-10,LTU,0,0
2020-01-10,MYS,0,0
2020-01-10,MKD,0,0
2020-01-10,MCO,0,0
2020-01-10,LUX,0,0
2020-01-10,LKA,0,0
2020-01-10,ISR,0,0
2020-01-10,KWT,0,0
2020-01-10,KOR,0,0
2020-01-10,KHM,0,0
2020-01-10,JPN,0,0
2020-01-10,ITA,0,0
2020-01-10,NGA,0,0
2020-01-10,LBN,0,0
2020-01-10,NLD,0,0
2020-01-10,QAT,0,0
2020-01-10,NPL,0,0
2020-01-10,NZL,0,0
2020-01-10,OMN,0,0
2020-01-10,PAK,0,0
2020-01-10,PHL,0,0
2020-01-10,ROU,0,0
2020-01-10,RUS,0,0
2020-01-10,SGP,0,0
2020-01-10,SMR,0,0
2020-01-10,SWE,0,0
2020-01-10,THA,0,0
2020-01-10,TWN,0,0
2020-01-10,USA,0,0
2020-01-10,ISL,0,0
2020-01-10,NOR,0,0
2020-01-10,IRQ,0,0
2020-01-10,VNM,0,0
2020-01-10,IRL,0,0
2020-01-10,AFG,0,0
2020-01-10,ARE,0,0
2020-01-10,ARM,0,0
2020-01-10,AUS,0,0
2020-01-10,AUT,0,0
2020-01-10,AZE,0,0
2020-01-10,BEL,0,0
2020-01-10,BHR,0,0
2020-01-10,BLR,0,0
2020-01-10,BRA,0,0
2020-01-10,CAN,0,0
2020-01-10,CHE,0,0
2020-01-10,CHN,0,0
2020-01-10,CZE,0,0
2020-01-10,DEU,0,0
2020-01-10,IRN,0,0
2020-01-10,DOM,0,0
2020-01-10,DNK,0,0
2020-01-10,IND,0,0
2020-01-10,IDN,0,0
2020-01-10,HRV,0,0
2020-01-10,GEO,0,0
2020-01-10,GBR,0,0
2020-01-10,GRC,0,0
2020-01-10,FIN,0,0
2020-01-10,EST,0,0
2020-01-10,ESP,0,0
2020-01-10,EGY,0,0
2020-01-10,ECU,0,0
2020-01-10,DZA,0,0
2020-01-10,FRA,0,0
2020-01-11,LTU,0,0
2020-01-11,MYS,0,0
2020-01-11,MKD,0,0
2020-01-11,MCO,0,0
2020-01-11,LUX,0,0
2020-01-11,LKA,0,0
2020-01-11,ISR,0,0
2020-01-11,KWT,0,0
2020-01-11,KOR,0,0
2020-01-11,KHM,0,0
2020-01-11,JPN,0,0
2020-01-11,ITA,0,0
2020-01-11,NGA,0,0
2020-01-11,LBN,0,0
2020-01-11,NLD,0,0
2020-01-11,QAT,0,0
2020-01-11,NPL,0,0
2020-01-11,NZL,0,0
2020-01-11,OMN,0,0
2020-01-11,PAK,0,0
2020-01-11,PHL,0,0
2020-01-11,ROU,0,0
2020-01-11,RUS,0,0
2020-01-11,SGP,0,0
2020-01-11,SMR,0,0
2020-01-11,SWE,0,0
2020-01-11,THA,0,0
2020-01-11,TWN,0,0
2020-01-11,USA,0,0
2020-01-11,ISL,0,0
2020-01-11,NOR,0,0
2020-01-11,VNM,0,0
2020-01-11,IRQ,0,0
2020-01-11,IRL,0,0
2020-01-11,IRN,0,0
2020-01-11,AFG,0,0
2020-01-11,ARE,0,0
2020-01-11,ARM,0,0
2020-01-11,AUS,0,0
2020-01-11,AUT,0,0
2020-01-11,AZE,0,0
2020-01-11,BEL,0,0
2020-01-11,BLR,0,0
2020-01-11,BRA,0,0
2020-01-11,CAN,0,0
2020-01-11,CHE,0,0
2020-01-11,CHN,0,1
2020-01-11,CZE,0,0
2020-01-11,DEU,0,0
2020-01-11,BHR,0,0
2020-01-11,DOM,0,0
2020-01-11,DNK,0,0
2020-01-11,IDN,0,0
2020-01-11,HRV,0,0
2020-01-11,GRC,0,0
2020-01-11,GEO,0,0
2020-01-11,GBR,0,0
2020-01-11,FRA,0,0
2020-01-11,IND,0,0
2020-01-11,EST,0,0
2020-01-11,ESP,0,0
2020-01-11,EGY,0,0
2020-01-11,ECU,0,0
2020-01-11,DZA,0,0
2020-01-11,FIN,0,0
2020-01-12,NGA,0,0
2020-01-12,MYS,0,0
2020-01-12,MKD,0,0
2020-01-12,MCO,0,0
2020-01-12,LUX,0,0
2020-01-12,LTU,0,0
2020-01-12,LKA,0,0
2020-01-12,KOR,0,0
2020-01-12,KWT,0,0
2020-01-12,KHM,0,0
2020-01-12,JPN,0,0
2020-01-12,ITA,0,0
2020-01-12,ISR,0,0
2020-01-12,LBN,0,0
2020-01-12,NLD,0,0
2020-01-12,ISL,0,0
2020-01-12,NPL,0,0
2020-01-12,NZL,0,0
2020-01-12,PAK,0,0
2020-01-12,PHL,0,0
2020-01-12,QAT,0,0
2020-01-12,ROU,0,0
2020-01-12,RUS,0,0
2020-01-12,SGP,0,0
2020-01-12,SMR,0,0
2020-01-12,SWE,0,0
2020-01-12,THA,0,0
2020-01-12,TWN,0,0
2020-01-12,USA,0,0
2020-01-12,VNM,0,0
2020-01-12,NOR,0,0
2020-01-12,IRQ,0,0
2020-01-12,OMN,0,0
2020-01-12,IRL,0,0
2020-01-12,AFG,0,0
2020-01-12,ARE,0,0
2020-01-12,ARM,0,0
2020-01-12,AUS,0,0
2020-01-12,AUT,0,0
2020-01-12,AZE,0,0
2020-01-12,BEL,0,0
2020-01-12,BHR,0,0
2020-01-12,BRA,0,0
2020-01-12,CAN,0,0
2020-01-12,CHE,0,0
2020-01-12,IRN,0,0
2020-01-12,CHN,0,0
2020-01-12,CZE,0,0
2020-01-12,DEU,0,0
2020-01-12,BLR,0,0
2020-01-12,DOM,0,0
2020-01-12,DNK,0,0
2020-01-12,IDN,0,0
2020-01-12,HRV,0,0
2020-01-12,GRC,0,0
2020-01-12,GEO,0,0
2020-01-12,GBR,0,0
2020-01-12,FRA,0,0
2020-01-12,IND,0,0
2020-01-12,EST,0,0
2020-01-12,ESP,0,0
2020-01-12,EGY,0,0
2020-01-12,ECU,0,0
2020-01-12,DZA,0,0
2020-01-12,FIN,0,0
2020-01-13,NGA,0,0
2020-01-13,MYS,0,0
2020-01-13,MKD,0,0
2020-01-13,MEX,0,0
2020-01-13,MCO,0,0
2020-01-13,LUX,0,0
2020-01-13,LTU,0,0
2020-01-13,KWT,0,0
2020-01-13,LBN,0,0
2020-01-13,KOR,0,0
2020-01-13,KHM,0,0
2020-01-13,JPN,0,0
2020-01-13,ITA,0,0
2020-01-13,LKA,0,0
2020-01-13,NLD,0,0
2020-01-13,VNM,0,0
2020-01-13,NPL,0,0
2020-01-13,ISR,0,0
2020-01-13,USA,0,0
2020-01-13,TWN,0,0
2020-01-13,THA,1,0
2020-01-13,SWE,0,0
2020-01-13,SMR,0,0
2020-01-13,NOR,0,0
2020-01-13,SGP,0,0
2020-01-13,ROU,0,0
2020-01-13,QAT,0,0
2020-01-13,PHL,0,0
2020-01-13,PAK,0,0
2020-01-13,OMN,0,0
2020-01-13,NZL,0,0
2020-01-13,RUS,0,0
2020-01-13,ISL,0,0
2020-01-13,IRQ,0,0
2020-01-13,IRN,0,0
2020-01-13,ARE,0,0
2020-01-13,ARM,0,0
2020-01-13,AUS,0,0
2020-01-13,AUT,0,0
2020-01-13,AZE,0,0
2020-01-13,BEL,0,0
2020-01-13,BHR,0,0
2020-01-13,BLR,0,0
2020-01-13,BRA,0,0
2020-01-13,CAN,0,0
2020-01-13,CHE,0,0
2020-01-13,CHN,0,0
2020-01-13,CZE,0,0
2020-01-13,DEU,0,0
2020-01-13,DNK,0,0
2020-01-13,AFG,0,0
2020-01-13,DZA,0,0
2020-01-13,DOM,0,0
2020-01-13,IRL,0,0
2020-01-13,IND,0,0
2020-01-13,IDN,0,0
2020-01-13,GRC,0,0
2020-01-13,GEO,0,0
2020-01-13,HRV,0,0
2020-01-13,FRA,0,0
2020-01-13,FIN,0,0
2020-01-13,EST,0,0
2020-01-13,ESP,0,0
2020-01-13,EGY,0,0
2020-01-13,ECU,0,0
2020-01-13,GBR,0,0
2020-01-14,MCO,0,0
2020-01-14,NGA,0,0
2020-01-14,MYS,0,0
2020-01-14,MKD,0,0
2020-01-14,MEX,1,0
2020-01-14,LUX,0,0
2020-01-14,JPN,0,0
2020-01-14,LKA,0,0
2020-01-14,LBN,0,0
2020-01-14,KWT,0,0
2020-01-14,KOR,0,0
2020-01-14,KHM,0,0
2020-01-14,NLD,0,0
2020-01-14,LTU,0,0
2020-01-14,NOR,0,0
2020-01-14,ROU,0,0
2020-01-14,NZL,0,0
2020-01-14,OMN,0,0
